"","X","CLOSURE_REASON","TYPE","LATITUDE","LONGITUDE","AGES_0_9_...","AGES_10_19_...","AGES_20_34_...","AGES_35_54_...","AGES_55_64_...","AGES_65_UP_...","SOURCE","NEIGHBORHOOD","ZIPCODE","CASE_OPEN_.Days.","WORK_TRANSPORT_AT_HOME_...","WORK_TRANSPORT_CAR_TRUCK_VAN_...","WORK_TRANSPORT_DROVE_ALONE_...","WORK_TRANSPORT_CARPOOLED_...","WORK_TRANSPORT_BUS_TROLLEY_...","WORK_TRANSPORT_SUBWAY_ELEVATED_...","WORK_TRANSPORT_RAILROAD_...","WORK_TRANSPORT_BICYCLE_...","WORK_TRANSPORT_WALKED_...","WORK_TRANSPORT_OTHER_...","WORK_TRANSPORT_TOTAL_...","HOME_OWNER_...","HOME_RENTER_...","HOME_TOTAL_...","RACE_WHITE_...","RACE_AFRICAN_AMERICAN_...","RACE_HISPANIC_...","RACE_ASIAN_...","RACE_OTHER_...","RACE_TOTAL_...","REGION_MEDIAN_INCOME_(USD)"
"7647",7647,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2628,-71.155,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7648",7648,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2628,-71.155,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7649",7649,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2628,-71.155,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7650",7650,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.264,-71.1538,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7651",7651,"Case Closed Case Resolved washington street ia being done all week till fixed","Request for Pothole Repair",42.2723,-71.1445,3845,2944,5346,8899,3935,5476,"Citizens Connect App","West Roxbury","none",3,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7652",7652,"Case Closed Case Resolved bwsc diggin catch basin","Request for Pothole Repair",42.2613,-71.1571,3845,2944,5346,8899,3935,5476,"Constituent Call","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7653",7653,"Case Closed Case Resolved patched","Request for Pothole Repair",42.269,-71.1486,3845,2944,5346,8899,3935,5476,"Constituent Call","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7654",7654,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7655",7655,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7656",7656,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.3594,-71.0587,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7657",7657,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2622,-71.1566,3845,2944,5346,8899,3935,5476,"Self Service","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7658",7658,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.269,-71.1486,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7659",7659,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.269,-71.1486,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7660",7660,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2679,-71.1498,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7661",7661,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2679,-71.1498,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7662",7662,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2617,-71.1569,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7663",7663,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2622,-71.1548,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7664",7664,"Case Closed Case Resolved","Request for Pothole Repair",42.2622,-71.1548,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7665",7665,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2604,-71.1525,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7666",7666,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2593,-71.1511,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7667",7667,"Case Closed Case Resolved patched","Request for Pothole Repair",42.259,-71.1516,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7668",7668,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2605,-71.1538,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7669",7669,"Case Closed Case Resolved Marked completed at case creation","Request for Pothole Repair",42.2601,-71.1527,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7670",7670,"Case Closed Duplicate of Existing Case","Request for Pothole Repair",42.2723,-71.1445,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7671",7671,"Case Closed Duplicate of Existing Case","Request for Pothole Repair",42.2723,-71.1445,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7672",7672,"Case Closed Case Resolved","Request for Pothole Repair",42.2723,-71.1445,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7673",7673,"Case Closed Case Resolved","Request for Pothole Repair",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7674",7674,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2729,-71.1437,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7675",7675,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2729,-71.1437,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7676",7676,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2729,-71.1437,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7677",7677,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2729,-71.1437,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7678",7678,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7679",7679,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7680",7680,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7681",7681,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7682",7682,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7683",7683,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2733,-71.1426,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2136",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7684",7684,"Case Closed Case Resolved","Request for Pothole Repair",42.2547,-71.1436,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7685",7685,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2628,-71.1502,3845,2944,5346,8899,3935,5476,"Constituent Call","West Roxbury","2132",1,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7686",7686,"Case Closed Case Resolved Cave-in cut out and backfilled. District 6 notified for pave","Request for Pothole Repair",42.2644,-71.1519,3845,2944,5346,8899,3935,5476,"City Worker App","West Roxbury","2132",3,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7687",7687,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.265,-71.1503,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7688",7688,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.265,-71.1503,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7689",7689,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2633,-71.1504,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7690",7690,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.263,-71.1505,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7691",7691,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2619,-71.1513,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7692",7692,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2619,-71.1513,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7693",7693,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2619,-71.1513,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7694",7694,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2618,-71.1513,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7695",7695,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2618,-71.1513,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7696",7696,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2612,-71.1518,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7697",7697,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2646,-71.1517,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7698",7698,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2647,-71.1512,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7699",7699,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2918,-71.1406,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7700",7700,"Case Closed Case Resolved patched","Request for Pothole Repair",42.2693,-71.1482,3845,2944,5346,8899,3935,5476,"Citizens Connect App","West Roxbury","none",3,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7701",7701,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7702",7702,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7703",7703,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7704",7704,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7705",7705,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7706",7706,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2872,-71.1477,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","none",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7707",7707,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2629,-71.1496,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
"7708",7708,"Case Closed Internal Case Performed by Highway Maintenance crew.","Pothole Repair Internal",42.2629,-71.1496,3845,2944,5346,8899,3935,5476,"Employee Generated","West Roxbury","2132",0,643,12651,11327,1324,846,859,600,48,288,108,16043,8237,4723,12960,22302,2959,2573,1976,635,30445,78670
