CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Jamaicaway & Perkins St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 19,1903,,INTERSECTION Jamaicaway & Perkins St,,Intersection,6540,Constituent Call,"(42.321, -71.1166)","(42.321, -71.1166)"
1.01001E+11,2/22/14 0:00,2/26/14 0:00,Closed,Case Closed Case Noted cone left at location  gas company will contacted,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,10-12 Manley St  Dorchester  MA  02122,7,7,3,C11,Dorchester,7,Ward 16,1602,R3,10-12 Manley St,2122,Address,88942,Self Service,"(42.2964, -71.0543)","(42.2964, -71.0543)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,95 Lagrange St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R1,95 Lagrange St,2132,Address,82951,Citizens Connect App,"(42.2757, -71.1463)","(42.2757, -71.1463)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Referred to External Agency DCR jurisidction. Information forwarded to DCR.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,INFO_Reallocation From Dept,INFO,,,,,,,,,,,,,,,Self Service,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved has been made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,601-629 Parker St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,13,10,1001,,601-629 Parker St,2120,Address,343223,Constituent Call,"(42.3345, -71.0955)","(42.3345, -71.0955)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved potholes patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Allston St & Brighton Ave  Allston  MA,11,4,9,D14,Allston / Brighton,15,Ward 21,2106,,INTERSECTION Allston St & Brighton Ave,,Intersection,323,Self Service,"(42.3532, -71.1344)","(42.3532, -71.1344)"
1.01001E+11,2/22/14 0:00,2/25/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,886 VFW Pkwy  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2017,R1,886 VFW Pkwy,2132,Address,140416,Citizens Connect App,"(42.2889, -71.1699)","(42.2889, -71.1699)"
1.01001E+11,2/22/14 0:00,3/28/14 0:00,Closed,Case Closed Case Resolved replaced lamp,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Street Light Outages,PWDx,516 Shawmut Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,CM,516 Shawmut Ave,2118,Address,169651,Citizens Connect App,"(42.3376, -71.0773)","(42.3376, -71.0773)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved has been made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,INTERSECTION of Commonwealth Ave & University Brg  Boston  MA,11,10A,8,D4,Allston / Brighton,14,Ward 21,2102,,INTERSECTION Commonwealth Ave & University Brg,,Intersection,3381,Citizens Connect App,"(42.3506, -71.1109)","(42.3506, -71.1109)"
1.01001E+11,2/22/14 0:00,3/3/14 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,18 Tremont St  Boston  MA  02108,3,1C,1,A1,Downtown / Financial District,3,Ward 3,306,C,18 Tremont St,2108,Address,321165,Constituent Call,"(42.3588, -71.0596)","(42.3588, -71.0596)"
1.01001E+11,2/22/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved has been made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,INTERSECTION of Back St & Charlesgate West  Boston  MA,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 5,510,,INTERSECTION Back St & Charlesgate West,,Intersection,862,Citizens Connect App,"(42.3505, -71.093)","(42.3505, -71.093)"
1.01001E+11,2/22/14 0:00,2/23/14 0:00,Closed,Case Closed Case Resolved filled@10:00am,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,40 Bunker Hill Industrial Park  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,2,,I,40 Bunker Hill Industrial Park,2129,Address,340032,Citizens Connect App,"(42.3799, -71.0751)","(42.3799, -71.0751)"
1.01001E+11,2/23/14 0:00,2/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,131-134 Tremont St  Boston  MA  02111,3,1C,2,A1,Boston,4,3,308,RC,131-134 Tremont St,2111,Address,136815,Constituent Call,"(42.356, -71.0621)","(42.356, -71.0621)"
1.01001E+11,2/23/14 0:00,2/23/14 0:00,Closed,Case Closed Case Resolved filled multible pot holes,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,250 New Rutherford Ave  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,2,201,E,250 New Rutherford Ave,2129,Address,158387,Constituent Call,"(42.3749, -71.069)","(42.3749, -71.069)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,728 W Roxbury Pkwy  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,Ward 20,2008,R1,728 W Roxbury Pkwy,2131,Address,119260,Citizens Connect App,"(42.281, -71.1436)","(42.281, -71.1436)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Rossmore Rd & Stedman St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 11,1108,,INTERSECTION Rossmore Rd & Stedman St,,Intersection,8177,Constituent Call,"(42.3046, -71.1069)","(42.3046, -71.1069)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Corey St & Lagrange St  West Roxbury  MA,,6,6,E5,West Roxbury,12,Ward 20,2017,,INTERSECTION Corey St & Lagrange St,,Intersection,3522,Constituent Call,"(42.3003, -71.1698)","(42.3003, -71.1698)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,7 Eliot St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1908,R2,7 Eliot St,2130,Address,52759,Constituent Call,"(42.3103, -71.1158)","(42.3103, -71.1158)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved Pothole Filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,338-348 Talbot Ave  Dorchester  MA  02124,8,7,4,B3,Dorchester,9,Ward 17,1705,C,338-348 Talbot Ave,2124,Address,133706,Citizens Connect App,"(42.2904, -71.0721)","(42.2904, -71.0721)"
1.01001E+11,2/23/14 0:00,2/25/14 0:00,Closed,Case Closed Case Resolved AT THAT LOCATION ROADWAY PATCH BY DIST#4,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,48 Lanark Rd  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2112,R3,48 Lanark Rd,2135,Address,83765,Self Service,"(42.3396, -71.1465)","(42.3396, -71.1465)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Massachusetts Ave & Commonwealth Ave. Underpass  Boston  MA,4,1C,8,D4,Back Bay,14,Ward 5,509,,INTERSECTION Massachusetts Ave & Commonwealth Ave. Underpass,,Intersection,7134,Citizens Connect App,"(42.3491, -71.0886)","(42.3491, -71.0886)"
1.01001E+11,2/23/14 0:00,2/23/14 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Endicott St & Thacher St  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,304,,INTERSECTION Endicott St & Thacher St,,Intersection,4593,Constituent Call,"(42.3653, -71.0574)","(42.3653, -71.0574)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Eastbourne St & W Roxbury Pkwy  Roslindale  MA,12,6,5,E5,Roslindale,10,Ward 20,2009,,INTERSECTION Eastbourne St & W Roxbury Pkwy,,Intersection,4383,Citizens Connect App,"(42.2802, -71.1428)","(42.2802, -71.1428)"
1.01001E+11,2/23/14 0:00,2/23/14 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hull St  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,,INTERSECTION Commercial St & Hull St,,Intersection,3310,Constituent Call,"(42.3678, -71.0574)","(42.3678, -71.0574)"
1.01001E+11,2/23/14 0:00,2/26/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Massachusetts Ave & Newbury St  Boston  MA,4,1C,8,D4,Back Bay,14,Ward 5,509,,INTERSECTION Massachusetts Ave & Newbury St,,Intersection,7136,Citizens Connect App,"(42.3481, -71.0881)","(42.3481, -71.0881)"
1.01001E+11,2/23/14 0:00,2/25/14 0:00,Closed,Case Closed Case Resolved patches,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,289 Roslindale Ave  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,Ward 20,2009,R1,289 Roslindale Ave,2131,Address,118697,Citizens Connect App,"(42.2788, -71.1411)","(42.2788, -71.1411)"
1.01001E+11,2/23/14 0:00,2/25/14 0:00,Closed,Case Closed Case Resolved done.....duplicate case.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,INTERSECTION of N Washington St & Rutherford Ave  Charlestown  MA,3,1A,1,A15,Charlestown,2,Ward 2,201,,INTERSECTION N Washington St & Rutherford Ave,,Intersection,6128,Citizens Connect App,"(42.3707, -71.0613)","(42.3707, -71.0613)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,672 W Roxbury Pkwy  Roslindale  MA  02131,12,6,5,E5,Roslindale,10,Ward 20,2008,R1,672 W Roxbury Pkwy,2131,Address,119241,Citizens Connect App,"(42.2829, -71.146)","(42.2829, -71.146)"
1.01001E+11,2/23/14 0:00,2/26/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,106 Marlborough St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,507,CM,106 Marlborough St,2116,Address,90310,Citizens Connect App,"(42.3531, -71.0767)","(42.3531, -71.0767)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved holes patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,128-136 Harvard Ave  Allston  MA  02134,11,4,9,D14,Allston / Brighton,15,Ward 21,2105,C,128-136 Harvard Ave,2134,Address,70340,Citizens Connect App,"(42.3521, -71.1316)","(42.3521, -71.1316)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Jamaicaway & Perkins St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 19,1903,,INTERSECTION Jamaicaway & Perkins St,,Intersection,6540,Citizens Connect App,"(42.321, -71.1166)","(42.321, -71.1166)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,14 Boylston St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,CM,14 Boylston St,2130,Address,162482,Citizens Connect App,"(42.3191, -71.1107)","(42.3191, -71.1107)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Bradston St & Southampton St  Roxbury  MA,6,1C,2,C6,South Boston / South Boston Waterfront,6,Ward 8,802,,INTERSECTION Bradston St & Southampton St,,Intersection,1840,Citizens Connect App,"(42.3324, -71.0714)","(42.3324, -71.0714)"
1.01001E+11,2/23/14 0:00,2/26/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,43 Irving St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,CM,43 Irving St,2114,Address,78964,Citizens Connect App,"(42.3599, -71.0665)","(42.3599, -71.0665)"
1.01001E+11,2/23/14 0:00,2/26/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,411 Marlborough St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,CM,411 Marlborough St,2115,Address,91298,Citizens Connect App,"(42.3503, -71.089)","(42.3503, -71.089)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved has been filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,INTERSECTION of Columbus Ave & Walnut Ave  Dorchester  MA,9,10B,7,E13,Roxbury,11,Ward 11,1105,,INTERSECTION Columbus Ave & Walnut Ave,,Intersection,3282,Citizens Connect App,"(42.3134, -71.0951)","(42.3134, -71.0951)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Referred to External Agency State jurisidction. Information forwarded to MassDoT & DCR.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,INFO_Reallocation From Dept,INFO,INTERSECTION of James J Storrow Memorial Dr & Harvard Brg  Boston  MA,4,1C,8,D4,Back Bay,14,Ward 5,509,,INTERSECTION James J Storrow Memorial Dr & Harvard Brg,,Intersection,6546,Citizens Connect App,"(42.352, -71.09)","(42.352, -71.09)"
1.01001E+11,2/23/14 0:00,2/27/14 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Braddock Park & Pembroke St  Boston  MA,4,1C,2,D4,South End,6,Ward 4,403,,INTERSECTION Braddock Park & Pembroke St,,Intersection,1812,Citizens Connect App,"(42.3437, -71.0779)","(42.3437, -71.0779)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved has been made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,INTERSECTION of Commonwealth Ave & University Rd  Boston  MA,,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 21,2102,,INTERSECTION Commonwealth Ave & University Rd,,Intersection,3382,Citizens Connect App,"(42.3502, -71.1094)","(42.3502, -71.1094)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Schirmer Rd & Willow St  West Roxbury  MA,12,6,6,E5,West Roxbury,12,Ward 20,2018,,INTERSECTION Schirmer Rd & Willow St,,Intersection,8306,Citizens Connect App,"(42.2903, -71.1543)","(42.2903, -71.1543)"
1.01001E+11,2/23/14 0:00,2/27/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,4-6 Braddock Park  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,403,RC,4-6 Braddock Park,2116,Address,162502,Citizens Connect App,"(42.3436, -71.0785)","(42.3436, -71.0785)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved holes patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,392-398 Chestnut Hill Ave  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 21,2114,C,392-398 Chestnut Hill Ave,2135,Address,31926,Citizens Connect App,"(42.3357, -71.1499)","(42.3357, -71.1499)"
1.01001E+11,2/23/14 0:00,3/12/14 0:00,Closed,Case Closed Case Resolved The city contractor repaired the man-hole to street grade.    The city apologizes for the inconvenience this necessary work has caused.    Mark Cardarelli  Supervisor of Utility Coordination and Compliance  Boston Public Works Department  617-635-4951 Office  617-438-8517 Cell,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Contractor Complaints,PWDx,37 Orchardhill Rd  Jamaica Plain  MA  02130,12,2,6,E13,Jamaica Plain,11,Ward 11,1108,R1,37 Orchardhill Rd,2130,Address,105530,Citizens Connect App,"(42.3, -71.1118)","(42.3, -71.1118)"
1.01001E+11,2/23/14 0:00,2/27/14 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,135-143 Causeway St  Boston  MA  02114,3,1B,8,A1,Boston,3,3,,E,135-143 Causeway St,2114,Address,162914,Citizens Connect App,"(42.365, -71.0602)","(42.365, -71.0602)"
1.01001E+11,2/23/14 0:00,2/24/14 0:00,Closed,Case Closed Case Resolved been made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,118 Beaumont St  Dorchester  MA  02122,8,7,3,C11,Dorchester,7,Ward 16,1608,R3,118 Beaumont St,2122,Address,12934,Constituent Call,"(42.2857, -71.0554)","(42.2857, -71.0554)"
